,valence,year,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,artists,collaborators
37827,0.493,2017,0.192,0.616,210133,0.474,0,68JS5SFTnW5Yv9Vzw81Jf0,0.00762,10,0.0989,-9.607999999999999,1,Millionaire,69,2017-12-01,0.0266,142.689,['Chris Stapleton'],1
91978,0.39899999999999997,2019,0.13,0.7559999999999999,223293,0.449,0,1SymEzIT3H8UZfibCs3TYi,0.0,9,0.114,-8.746,1,Afterglow,69,2019-08-23,0.0344,111.01100000000001,['Taylor Swift'],1
56899,0.405,2018,0.0201,0.768,267427,0.47100000000000003,1,4LmAnpjlhWTahvRkYR8xJa,0.0,2,0.268,-8.406,1,X (with 2 Chainz & Saudi),69,2018-02-09,0.259,131.023,"['ScHoolboy Q', '2 Chainz', 'Saudi']",3
11643,0.972,1980,0.0857,0.6409999999999999,199453,0.894,0,1KsI8NEeAna8ZIdojI3FiT,0.009000000000000001,8,0.157,-7.41,1,Hungry Heart,69,1980-10-17,0.0273,109.823,['Bruce Springsteen'],1
74579,0.23399999999999999,2017,0.48700000000000004,0.527,272743,0.366,0,2Kerz9H9IejzeIpjhDJoYG,0.0023,10,0.11,-10.943,1,Love,69,2017-07-21,0.0277,98.994,['Lana Del Rey'],1
12781,0.72,1985,0.0314,0.652,229160,0.607,0,3uMYq07Kj5m564OQwdSCrD,0.00285,0,0.0721,-8.657,1,Cuando Pase El Temblor - Remasterizado 2007,69,1985-10-09,0.0368,94.089,['Soda Stereo'],1
17493,0.8029999999999999,2009,0.0242,0.855,210307,0.6679999999999999,0,7yws3pF3FFguwT2Psi6c15,0.0,11,0.102,-4.8919999999999995,1,Do You Remember,69,2009-01-01,0.0644,125.846,"['Jay Sean', 'Sean Paul', 'Lil Jon']",3
108134,0.313,2017,0.0263,0.452,199600,0.688,0,5y4XJ9UFS5eOdoYPF5pSAE,0.0,0,0.11,-4.84,0,There You Are,69,2017,0.0385,76.99,['ZAYN'],1
56900,0.109,2018,0.318,0.652,228227,0.643,1,4qWCFTuNnmGNdY4egtb4ZY,2.87e-06,9,0.20800000000000002,-5.6670000000000025,0,Otherside,69,2018-04-27,0.0353,104.932,['Post Malone'],1
92327,0.231,2020,0.129,0.779,180058,0.797,1,58GJNfq2m0Qr5nIUCDbXVQ,0.0,0,0.11800000000000001,-4.583,0,DND,69,2020-05-15,0.35600000000000004,159.958,['Polo G'],1
56930,0.193,2018,0.0036799999999999997,0.7390000000000001,236147,0.536,1,1B6TmCvKjC4dopBohVW51x,0.0,1,0.0968,-6.501,1,B.E.D.,69,2018-09-07,0.0587,122.022,['Jacquees'],1
124799,0.5489999999999999,2020,0.0375,0.7879999999999999,125571,0.6559999999999999,0,0pvwmAfJnszOzg2gw5wvn1,0.0,8,0.127,-6.974,0,I WISH,69,2020-11-06,0.047,138.981,['The Kid LAROI'],1
170468,0.34700000000000003,2020,0.114,0.823,190476,0.586,1,6IParsannfwoLCcNSfxQPh,0.0,6,0.193,-6.606,0,For The Night (feat. Lil Baby & DaBaby),69,2020-07-20,0.2,125.971,"['Pop Smoke', 'Lil Baby', 'DaBaby']",3
56362,0.784,2015,0.0242,0.8540000000000001,224258,0.7659999999999999,0,2S5LNtRVRPbXk01yRQ14sZ,0.0,9,0.0793,-4.697,0,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",69,2015-04-07,0.141,118.00399999999999,"['Flo Rida', 'Robin Thicke', 'Verdine White']",3
11689,0.331,1980,0.248,0.469,231840,0.278,0,1pTGc8pwyo6xtgXBKCBcFn,0.000126,3,0.133,-16.311,0,Woman in Love,69,1980-09-23,0.027999999999999997,169.735,['Barbra Streisand'],1
107178,0.88,2012,0.027000000000000003,0.634,258432,0.927,0,31qgVdvSqTQ7unwQQngycB,0.0,2,0.0986,-4.468,1,Can't Hold Us (feat. Ray Dalton),69,2012-10-09,0.0838,146.094,"['Macklemore & Ryan Lewis', 'Ray Dalton']",2
12671,0.345,1985,0.764,0.5529999999999999,242679,0.614,0,0vB4Vd6PtkJSEnWsmqATnZ,0.0,1,0.0811,-5.098,1,Nothing's Gonna Change My Love for You,69,1985-01-15,0.0306,136.628,['George Benson'],1
38371,0.629,2019,0.0349,0.82,185866,0.6970000000000001,1,4vSoyDfL0uZyUoWu5NNNsQ,0.0,6,0.19699999999999998,-7.296,0,Self Control,69,2019-10-11,0.37799999999999995,154.99200000000005,['YoungBoy Never Broke Again'],1
108761,0.413,2020,0.0177,0.883,183011,0.599,1,02RCbjb9czvQKNGBmEmWob,0.0,11,0.179,-5.551,1,Woah,69,2020-02-28,0.248,142.976,['Lil Baby'],1
12641,0.34299999999999997,1985,0.7879999999999999,0.534,288973,0.442,0,6fkvIT9KFKxO8poBeKfaEf,0.00035099999999999997,3,0.0986,-9.442,1,One More Night - 2016 Remaster,69,1985-01-25,0.0308,136.369,['Phil Collins'],1
12637,0.524,1985,0.58,0.7070000000000001,269840,0.514,0,1yg7fwwYmx9DQ2TdXUmfpJ,0.00015900000000000002,9,0.0953,-8.885,0,Holding Back the Years - 2008 Remaster,69,1985,0.0281,86.035,['Simply Red'],1
92333,0.631,2020,0.14,0.937,190560,0.648,1,4GbfUgXhZxY43dYyKhsfwC,0.0,9,0.18,-6.0470000000000015,0,Quarantine Thick,69,2020-11-06,0.0655,135.895,"['2 Chainz', 'Mulatto']",2
17399,0.682,2008,0.184,0.878,202867,0.894,0,2Jz1X6ZB0gkkCVgmeVGVGp,0.0,6,0.105,-5.834,1,Na De Na,69,2008,0.12300000000000001,119.927,"['Angel Y Khriz', 'Gocho ""El Lápiz De Platino""', 'John Eric']",3
74907,0.691,2019,0.8009999999999999,0.62,184695,0.28800000000000003,0,3Uu6pcfL9xsdfsKRx3DXRf,0.0,4,0.37,-9.431000000000001,1,the broken hearts club,69,2019-01-11,0.12300000000000001,100.385,['gnash'],1
38173,0.512,2018,0.243,0.7340000000000001,215385,0.765,1,1F1QmI8TMHir9SUFrooq5F,0.0,5,0.10099999999999999,-6.0470000000000015,1,Buff Baby,69,2018-04-27,0.0571,156.04,['tobi lou'],1
12616,0.45,1985,0.48,0.67,182653,0.35100000000000003,0,7jWbXvrgdbkajU8L28ahn5,0.0176,2,0.115,-16.842,1,Highwayman,69,1985-05-01,0.0463,101.384,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",5
37158,0.941,2013,0.7020000000000001,0.6459999999999999,204200,0.47700000000000004,0,2xjxGXr3eASzCvo9MUHk0w,0.0,7,0.0885,-5.61,0,Borracho de Amor,69,2013-05-14,0.0404,153.91,['Edwin Luna y La Trakalosa de Monterrey'],1
12615,0.149,1985,0.0999,0.40299999999999997,240933,0.777,0,4zXvB4MoQD8onk0NCZbeHG,3.28e-06,5,0.124,-6.416,1,Home Sweet Home,69,1985,0.0354,76.329,['Mötley Crüe'],1
38369,0.57,2019,0.0724,0.6,210373,0.698,0,4j6GMcVcqZf1r0GDqMtYp6,1.64e-06,9,0.113,-5.86,1,Prayed For You,69,2019-10-25,0.0355,140.032,['Matt Stell'],1
91801,0.32799999999999996,2018,0.0699,0.728,225040,0.602,0,5SehvGGC53A7SZKCLXQcyt,7.01e-06,9,0.318,-7.7479999999999976,0,Nico and the Niners,69,2018-10-05,0.185,140.08100000000002,['Twenty One Pilots'],1
37598,0.5920000000000001,2015,0.177,0.423,297760,0.797,0,1lguQJjlNrIOoOylYVZN3M,0.0,0,0.13699999999999998,-4.659,1,The Judge,69,2015-05-15,0.124,82.617,['Twenty One Pilots'],1
34536,0.789,2000,0.0148,0.55,231667,0.804,0,5c1QJAiC3773EwiZLwHf5x,4.33e-05,2,0.105,-5.218,1,Again,69,2000-01-01,0.0271,79.166,['Lenny Kravitz'],1
91871,0.499,2018,0.13699999999999998,0.787,188654,0.705,1,5mj8WVFcKdGA8p9HWGTSLc,1.06e-06,0,0.10800000000000001,-7.5820000000000025,1,Cuando Perriabas,69,2018-12-23,0.0695,81.99799999999998,['Bad Bunny'],1
19176,0.621,2017,0.055,0.622,220800,0.763,0,1vBpwxsLVwaR4evBIaFmqD,8.91e-06,9,0.313,-6.4,1,Drinkin' Problem,69,2017-09-22,0.0263,102.0,['Midland'],1
108755,0.129,2020,0.0259,0.534,179724,0.8190000000000001,1,195gauSXE6Q2IKmCrarHut,0.0,5,0.124,-2.099,0,The Voice,69,2020-09-04,0.102,116.632,['Lil Durk'],1
33122,0.391,1993,0.0726,0.703,257467,0.997,0,4ih3dyFZoeTdaeJW9mPbOI,0.0235,9,0.12300000000000001,-7.666,0,Mr. Vain - Original Radio Edit,69,1993-01-01,0.0399,132.872,['Culture Beat'],1
108609,0.7829999999999999,2019,0.00483,0.615,165597,0.6890000000000001,0,7tN0ceaX3JAz6aVtyXn9mn,0.0,1,0.177,-5.332000000000002,1,Chills,69,2019-12-30,0.0658,162.91899999999995,"[""Why Don't We""]",1
12217,0.887,1983,0.316,0.726,145707,0.537,0,2ugghimAssmeO3YpFIV7mb,0.0,0,0.0707,-8.896,1,Blister In The Sun,69,1983-04-13,0.113,96.91,['Violent Femmes'],1
19172,0.455,2017,0.401,0.728,176320,0.415,0,7vu0JkJh0ldukEYbTVcqd0,0.0,8,0.0616,-6.852,1,Issues,69,2017-07-28,0.0639,114.145,['Julia Michaels'],1
17438,0.607,2009,0.203,0.541,201627,0.812,0,4ZC8hXXqu2hPcDLw9QTdtQ,0.0,4,0.42,-3.764,1,Smile,69,2009-09-11,0.0336,141.056,['Uncle Kracker'],1
124812,0.444,2020,0.10400000000000001,0.8059999999999999,205520,0.934,0,6yGQ86UppYULzTCxAWgwVN,0.00108,2,0.0618,-0.836,1,Why Not?,69,2020-10-19,0.11,128.016,['LOONA'],1
170478,0.778,2020,8.32e-05,0.675,190333,0.93,0,0Kq6RzOqkHxnfiA9OGqReU,0.000454,0,0.315,-4.515,1,Kick You When You're Down,69,2020-11-13,0.0319,110.01299999999999,['AC/DC'],1
56922,0.17800000000000002,2018,0.214,0.6659999999999999,178242,0.677,0,5TVirkSwFEXF1nLJEebe2I,0.0,2,0.0979,-5.742999999999999,1,Beautiful,69,2018-04-12,0.0326,100.014,['Bazzi'],1
74518,0.166,2017,0.691,0.789,196375,0.435,0,05GvwwTLLID738BbKN1ze0,0.0418,2,0.107,-9.506,0,Because You Move Me,69,2017-07-31,0.149,122.995,"['Tinlicker', 'Helsloot']",2
91866,0.568,2018,0.332,0.797,188587,0.45399999999999996,0,1OGze4EM0gQ8NNrtdVLCf1,1.06e-06,10,0.258,-7.072,1,Mi Meta Contigo,69,2018-01-26,0.0365,126.059,['Banda Los Sebastianes'],1
92364,0.679,2020,0.0288,0.877,205296,0.747,1,52ySvuxscDGsXUVsci1Kpa,0.0,4,0.273,-5.8729999999999976,1,THICK (feat. Megan Thee Stallion) - Remix,69,2020-10-30,0.365,145.162,"['DJ Chose', 'Megan Thee Stallion']",2
91872,0.34700000000000003,2018,0.0941,0.623,204907,0.624,0,2N2s2s2w0jmSIPNZcm8Jnr,0.0,1,0.11900000000000001,-5.468999999999999,1,Hooked,69,2018-08-31,0.0595,180.016,"[""Why Don't We""]",1
108754,0.36200000000000004,2020,0.38799999999999996,0.45,251906,0.794,0,0awZwmlC6pxH65KTZpadmX,0.0,4,0.303,-5.015,1,Freakin' Out On the Interstate,69,2020-07-10,0.0538,143.861,['Briston Maroney'],1
92360,0.23,2020,0.11199999999999999,0.379,197216,0.569,0,6IVLDX1miNBy1BOWebnMP2,3.19e-06,10,0.166,-5.193,1,Better Than We Found It,69,2020-10-02,0.028999999999999998,170.21900000000005,['Maren Morris'],1
92359,0.539,2020,0.0764,0.685,150758,0.48700000000000004,0,44d9ISArnS0NOcScTRyik3,0.9109999999999999,7,0.10800000000000001,-16.895,1,Blood Moon,69,2020-08-30,0.0816,77.507,['Prxxy'],1
18305,0.0399,2013,0.534,0.511,258969,0.47200000000000003,0,2MvvoeRt8NcOXWESkxWn3g,0.614,4,0.11,-9.277000000000001,1,Ribs,69,2013-09-27,0.091,127.978,['Lorde'],1
108758,0.5579999999999999,2020,0.0016600000000000002,0.7909999999999999,159004,0.769,1,0YFwNNWeRQhOi6p17jTCzp,0.0,11,0.141,-5.1339999999999995,0,Repercussions (with Young Thug),69,2020-11-06,0.113,159.951,"['NAV', 'Young Thug']",2
56226,0.815,2015,0.41700000000000004,0.795,190453,0.616,0,6ukMqDxnOPOgoHdak7Kyp3,0.0,1,0.349,-5.2810000000000015,0,Marvin Gaye (feat. Meghan Trainor),69,2015-05-01,0.06,110.015,"['Charlie Puth', 'Meghan Trainor']",2
18310,0.815,2013,0.00704,0.376,211027,0.9390000000000001,0,4oaU0fMSg3n9kqOwmLPVhH,0.0,1,0.11599999999999999,-3.437,1,Partners in Crime (feat. Ash Costello),69,2013-06-25,0.0572,190.109,"['Set It Off', 'Ash Costello']",2
91880,0.826,2018,0.539,0.444,215882,0.426,0,64iXvXF27Kf02B2Q6Wdr9N,0.0,2,0.0544,-2.861,1,La Farsante,69,2018-12-20,0.0439,204.197,['Carin Leon'],1
17446,0.44,2009,0.11199999999999999,0.584,243227,0.536,0,6J7cSyvSCnPwv3vqHchEfL,0.0,10,0.456,-8.158,1,If It Means a Lot to You,69,2009,0.0279,126.99600000000001,['A Day To Remember'],1
170480,0.361,2020,0.44799999999999995,0.693,175432,0.259,0,4ehkZtzPTbjsRULRfQSWYu,0.000135,1,0.0995,-7.9179999999999975,1,Inside Friend (feat. John Mayer),69,2020-04-10,0.0372,88.97200000000002,"['Leon Bridges', 'John Mayer']",2
56221,0.24,2015,0.000102,0.405,222093,0.94,0,6o39Ln9118FKTMbM4BvcEy,2.7899999999999997e-05,1,0.7190000000000001,-3.103,0,Drown,69,2015-09-11,0.0844,143.126,['Bring Me The Horizon'],1
56217,0.38,2015,0.249,0.6970000000000001,180640,0.618,1,4j87e6euMOfqjz6Ge2eBnh,0.0,3,0.147,-5.355,0,You Can Buy Everything,69,2015-09-11,0.0317,114.065,['SoMo'],1
37271,0.409,2013,0.025,0.489,157293,0.867,0,3jZomvOBa5qfTo5HkqI1p5,0.0,4,0.586,-3.1210000000000004,0,One Way or Another (Teenage Kicks),69,2013-02-17,0.071,162.131,['One Direction'],1
17451,0.769,2009,0.10300000000000001,0.8370000000000001,227840,0.515,0,2DPYlWl50ydYsnnuryL5aX,0.0,7,0.233,-4.065,0,Cooler Than Me,69,2009-12-15,0.0793,129.001,"['Mike Posner', 'Big Sean']",2
56921,0.784,2018,0.0935,0.8140000000000001,200774,0.635,1,6u8hSdYZxbK5EczDPRIXXf,0.0,7,0.0892,-6.609,0,Something New (feat. Ty Dolla $ign),69,2018-07-13,0.0809,87.581,"['Wiz Khalifa', 'Ty Dolla $ign']",2
17461,0.7040000000000001,2009,0.289,0.537,243160,0.7120000000000001,0,0iTpQYzJnYgh7kIxyq8A2O,0.005679999999999999,5,0.08,-5.597,1,Two Weeks,69,2009-05-24,0.0286,159.871,['Grizzly Bear'],1
108611,0.264,2019,0.306,0.556,246320,0.589,0,5bZeugrr7oIATt1CLJuhT4,0.0,0,0.147,-6.209,1,Incredible,69,2019-04-26,0.0431,180.942,['James TW'],1
18323,0.21100000000000002,2013,0.000332,0.5760000000000001,323800,0.9059999999999999,0,1fQaoh3imrMunWVZh5kf90,0.0614,2,0.0908,-7.6770000000000005,1,Shepherd of Fire,69,2013-08-23,0.0571,127.935,['Avenged Sevenfold'],1
11836,0.305,1981,0.0953,0.557,205533,0.782,0,1YGZyfvdgZxzipWoWYVKxi,6.75e-06,4,0.11800000000000001,-3.8989999999999996,1,Kids In America,69,1981,0.0475,159.621,['Kim Wilde'],1
38203,0.413,2018,0.862,0.478,232812,0.33,0,1baoZlq32nBee9tcYbQYxV,0.0011300000000000001,11,0.17600000000000002,-12.4,0,Sex with a Ghost,69,2018-04-02,0.0339,79.484,['Teddy Hyde'],1
17874,0.81,2011,0.005220000000000001,0.6829999999999999,104880,0.8140000000000001,0,1kTZ1aERsOBTrihsDdGFNn,0.0131,5,0.33,-5.17,0,Molly,69,2011-04-26,0.251,159.96,['Mindless Self Indulgence'],1
11843,0.518,1981,0.16899999999999998,0.526,234493,0.515,0,5fnOrhQ4KgT5irGCjIccGH,0.000816,9,0.18100000000000002,-11.169,1,Arthur's Theme (Best That You Can Do),69,1981,0.0389,136.543,['Christopher Cross'],1
92342,0.835,2020,0.0761,0.948,149682,0.33,1,7x3vcsxOTWQm3FxRrUEqzv,0.0,11,0.0592,-11.571,1,Capitalize Off Pain,69,2020-09-07,0.617,125.02600000000001,['Big $tunt'],1
107571,0.892,2014,0.114,0.741,248133,0.565,0,3JsydWaf2Ev4ehaLUjj3SY,0.0,5,0.205,-5.4479999999999995,0,Confident,69,2014-05-13,0.10800000000000001,134.122,"['Justin Bieber', 'Chance the Rapper']",2
74878,0.51,2019,0.00112,0.504,155147,0.708,0,5naar7XewEOAjOywIp6Jjq,0.000424,11,0.7879999999999999,-5.896,0,Remember When,69,2019-03-22,0.0343,82.009,['Wallows'],1
124838,0.633,2020,0.19899999999999998,0.895,98413,0.439,1,2WxUIiq06XXPYWl9YcRJnD,0.0,5,0.0683,-12.142000000000001,0,Our Time,69,2020-09-18,0.319,109.988,['Lil Tecca'],1
38215,0.768,2018,0.36,0.563,240597,0.366,0,7yHqOZfsXYlicyoMt62yC6,0.00243,11,0.0955,-6.896,0,Heaven Falls / Fall on Me,69,2018-08-24,0.121,85.352,['Surfaces'],1
74877,0.293,2019,0.695,0.366,180763,0.478,0,7namdlOhbtsc8FvoSafOQt,8.91e-06,8,0.124,-6.972,1,Lost in the Woods,69,2019-11-15,0.0277,149.30700000000004,['Jonathan Groff'],1
56195,0.76,2014,0.00521,0.609,165441,0.885,0,483XiZ5o13Cc1zoWV7jGml,1.15e-05,0,0.336,-5.468999999999999,1,Gecko (Overdrive) - Radio Edit,69,2014-06-03,0.0642,124.959,"['Oliver Heldens', 'Becky Hill']",2
56200,0.506,2015,0.0765,0.54,231107,0.6609999999999999,0,6lFUdRItQEsEuD7dSINL47,0.0,3,0.125,-5.534,0,Follow You,69,2015-09-11,0.0381,90.012,['Bring Me The Horizon'],1
91825,0.28800000000000003,2018,0.161,0.665,147305,0.905,1,1nB6VmrPybx4xwkL80OqdA,0.0669,7,0.907,-5.785,1,Nihil,69,2018-10-10,0.253,114.93799999999999,['Ghostemane'],1
91828,0.15,2018,0.287,0.743,197968,0.73,1,4uP3pUP18ennmz0tb3GphR,8.1e-05,10,0.0778,-4.314,0,Solo de Mi,69,2018-12-23,0.125,179.972,['Bad Bunny'],1
17432,0.32899999999999996,2009,0.0834,0.327,236067,0.588,0,0V8FYVlBFuXXTIvRnMbZyS,0.0,4,0.10400000000000001,-6.6110000000000015,1,The Climb,69,2009-01-01,0.0336,161.07399999999996,['Miley Cyrus'],1
56203,0.349,2015,0.0256,0.502,194973,0.594,0,5AezhHjX3R1bmxcAEgrFpS,0.0,11,0.0834,-5.0310000000000015,1,End of the Day,69,2015-11-13,0.0365,153.687,['One Direction'],1
37832,0.131,2017,0.0715,0.813,207039,0.528,1,1uL78kFWxhz3umTMWJu8n5,0.0,6,0.125,-6.305,0,Sauce It Up,69,2017-08-25,0.313,79.532,['Lil Uzi Vert'],1
38332,0.11,2019,0.191,0.674,211499,0.425,0,1XsTcnVnJqjjXXLBRqXWmD,0.0,1,0.16899999999999998,-7.725,1,Holler Boys,69,2019-09-24,0.031,119.954,['Upchurch'],1
56917,0.593,2018,0.61,0.762,216747,0.621,1,5ffntNJnJOeFv7b7DCd0Bw,0.0,0,0.46399999999999997,-6.24,1,Takin' Shots,69,2018-04-27,0.0866,120.056,['Post Malone'],1
74615,0.239,2017,0.71,0.263,258025,0.307,0,5BpmwiKR6ns1EtfCQRpNUc,7.48e-06,3,0.337,-9.724,1,Flicker,69,2017-10-20,0.0295,182.082,['Niall Horan'],1
108606,0.91,2019,0.132,0.716,161747,0.823,0,1DhRbox3xkceP64k3JeYfW,0.0,5,0.361,-5.313,0,Antisocial (with Travis Scott),69,2019-07-12,0.0495,151.957,"['Ed Sheeran', 'Travis Scott']",2
56266,0.165,2015,0.546,0.6609999999999999,244820,0.39299999999999996,0,3Dkvp3L4w0uJFYfIPa8E9H,0.000131,5,0.11,-8.199,1,ILYSB - STRIPPED,69,2015-12-11,0.0554,83.851,['LANY'],1
17426,0.171,2009,0.000595,0.5579999999999999,262440,0.8859999999999999,0,7uIF6RDrW2PwvvYEMkanr8,9.91e-05,11,0.0904,-4.1960000000000015,0,Bad Company,69,2009-09-22,0.0482,114.041,['Five Finger Death Punch'],1
19179,0.413,2017,0.371,0.845,282667,0.304,1,7022xokeCJFSeZxw2npVkn,0.0,10,0.11199999999999999,-16.441,1,It Takes Time,69,2017-05-14,0.195,90.01,['Trippie Redd'],1
37320,0.0461,2014,0.638,0.263,289792,0.237,0,3tJjZMHLqhD8DaGgdBICnc,0.305,3,0.109,-13.738,1,Saturn,69,2014-07-08,0.0344,73.024,['Sleeping At Last'],1
19177,0.76,2017,0.593,0.725,184080,0.43799999999999994,0,2A69wys3S9uiPSmn6UZWJn,0.0,6,0.0842,-9.602,1,Written in the Sand,69,2017-08-25,0.0575,83.984,['Old Dominion'],1
108074,0.895,2017,0.251,0.838,237333,0.4920000000000001,0,2pJZ1v8HezrAoZ0Fhzby92,0.0,1,0.262,-5.69,0,What Do I Know?,69,2017-03-03,0.038,115.09200000000001,['Ed Sheeran'],1
17431,0.862,2009,0.22,0.6559999999999999,198020,0.8170000000000001,0,7Fq9RwQxSn3kW85PrDUf0M,0.0,11,0.306,-4.296,0,Boot Scootin' Boogie,69,2009-09-08,0.0435,130.446,['Brooks & Dunn'],1
7209,0.95,1958,0.733,0.35700000000000004,136027,0.7559999999999999,0,64Ny7djQ6rNJspquof2KoX,0.00505,0,0.76,-8.492,1,Hound Dog,69,1958-03-21,0.0621,174.797,['Elvis Presley'],1
12811,0.748,1986,0.10099999999999999,0.608,211160,0.768,0,7b4yGtR0rujvLi5EBfKKJ2,1.41e-06,1,0.0942,-9.911,1,Take Me Home Tonight,69,1986-10-15,0.0364,132.69899999999998,['Eddie Money'],1
11253,0.875,1978,0.0765,0.774,214200,0.6409999999999999,0,3qI94hINNNeb4S7xQi18lS,0.0,1,0.0867,-10.193,1,Blame It on the Boogie,69,1978-12-17,0.0799,113.256,['The Jacksons'],1
108750,0.225,2020,0.16399999999999998,0.807,160731,0.564,1,0lB24x4SNbi8lLhUAsdoMO,0.0,6,0.0804,-7.938,0,BERETTA (feat. Wifisfuneral),69,2020-03-06,0.319,96.00399999999999,"['$NOT', 'Wifisfuneral']",2
108749,0.7829999999999999,2020,0.0825,0.948,155086,0.688,1,4SHKs8ugjoATC3MgVym7Gs,0.0,2,0.0818,-6.026,1,Vetement Socks,69,2020-11-06,0.0756,129.946,['NAV'],1
155552,0.8270000000000001,2020,0.0273,0.711,108984,0.778,0,2zAKwUD7TVTt8qTxa9bnQJ,1.77e-06,2,0.10300000000000001,-6.346,1,For A Minute,69,2020-06-18,0.0897,160.018,['WizTheMc'],1
56887,0.89,2018,0.0128,0.728,171467,0.727,0,6V81K1OcvYgHEnCA6A2Qx9,0.0,2,0.0882,-3.585,1,Start a Riot,69,2018-12-14,0.20600000000000002,143.144,"['Duckwrth', 'Shaboozey']",2
13453,0.667,1989,0.596,0.649,210267,0.618,0,6r20M5DWYdIoCDmDViBxuz,1.46e-06,9,0.192,-10.728,1,You Got It,69,1989,0.0265,114.68799999999999,['Roy Orbison'],1
52835,0.33299999999999996,1998,0.6629999999999999,0.243,258027,0.609,0,4lO57zZGFcj7vSY4QhfVDq,1.13e-05,10,0.221,-8.451,1,She's The One,69,1998,0.0323,166.668,['Robbie Williams'],1
13451,0.182,1989,0.278,0.344,260387,0.47700000000000004,0,1VsGYaCBFjCVudtX9IGqDg,0.0128,4,0.136,-10.265999999999998,1,Have I Told You Lately,69,1989-06-06,0.0338,143.78,['Van Morrison'],1
155555,0.843,2020,0.0229,0.667,126274,0.828,1,0w1Wd17IygSVDMOZtKm4hi,0.0,5,0.0756,-4.5889999999999995,0,Cry (feat. Grimes),69,2020-06-17,0.265,173.893,"['Ashnikko', 'Grimes']",2
14826,0.523,1996,0.0474,0.879,282373,0.564,1,5PQmSHzWnlgG4EBuIqjac2,9.43e-06,10,0.0519,-7.682,0,If I Ruled the World (Imagine That) (feat. Lauryn Hill),69,1996-07-02,0.247,93.90799999999999,"['Nas', 'Ms. Lauryn Hill']",2
74955,0.313,2019,0.45399999999999996,0.7120000000000001,198533,0.732,0,2dgFqt3w9xIQRjhPtwNk3D,0.0,4,0.319,-6.754,1,Death By A Thousand Cuts,69,2019-08-23,0.0629,94.071,['Taylor Swift'],1
13438,0.44299999999999995,1989,0.909,0.664,321827,0.19399999999999998,0,3898C4AbdbptwYet6547e5,3.85e-05,5,0.0829,-15.487,0,The Girl From Ipanema,69,1989-01-01,0.0357,129.863,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto']",3
91574,0.301,2017,0.0186,0.509,211512,0.48200000000000004,0,5h2nC1QYVpK0AJra70Ja3p,0.0,7,0.23800000000000002,-6.965,1,L.A.LOVE (la la) [feat. YG],69,2017-09-22,0.17600000000000002,101.042,"['Fergie', 'YG']",2
13425,0.8959999999999999,1989,0.0475,0.669,201693,0.7829999999999999,0,0cs671lxX2eoDzr2KMuo3N,0.0296,2,0.115,-12.302,1,Here Comes Your Man,69,1989-04-17,0.0295,124.51799999999999,['Pixies'],1
17931,0.14400000000000002,2011,0.35200000000000004,0.6759999999999999,303813,0.695,1,5zpDHEU12zATwLGvozxPw2,0.0,0,0.11900000000000001,-8.327,1,Lighters,69,2011-01-01,0.245,90.26799999999999,"['Bad Meets Evil', 'Bruno Mars']",2
13414,0.305,1989,0.0023,0.466,229960,0.648,0,0qgrrDnUUhyxpxbBznUnzg,1.49e-05,1,0.11199999999999999,-11.100999999999999,0,18 and Life,69,1989-01-24,0.027999999999999997,90.435,['Skid Row'],1
74566,0.43799999999999994,2017,0.0484,0.59,169801,0.6709999999999999,1,104buTcnP2AsxqB7U1FIZ4,0.0,9,0.0604,-6.098,1,Heavy (feat. Kiiara),69,2017-05-19,0.0706,149.982,"['Linkin Park', 'Kiiara']",2
56943,0.33399999999999996,2018,0.976,0.35600000000000004,99658,0.14300000000000002,0,16x9bQHw8TBNaGDyULvwad,1.89e-05,9,0.111,-15.148,1,before I close my eyes,69,2018-03-16,0.0388,75.52199999999998,['XXXTENTACION'],1
13411,0.433,1989,0.000837,0.53,290187,0.9520000000000001,0,3U6sjwor2GyL9gwiolSi1Q,0.0119,2,0.262,-5.105,1,Dr. Feelgood,69,1989,0.0577,110.98,['Mötley Crüe'],1
155563,0.47700000000000004,2020,1.62e-06,0.57,212227,0.753,0,3FR2w9O5i9q3unY3gyjq6E,0.627,9,0.133,-5.98,1,Through The Mists Of Time,69,2020-11-13,0.0365,119.99,['AC/DC'],1
108250,0.294,2017,0.11699999999999999,0.537,195920,0.469,0,78zUxUPvONPgMIt46q5be6,1.78e-06,5,0.106,-8.486,1,Please Keep Loving Me,69,2017-07-28,0.0764,175.97099999999998,['James TW'],1
56942,0.27399999999999997,2018,0.145,0.652,261800,0.591,0,1ZemPoaj7LBj1RAQrb89EC,5.65e-06,11,0.16399999999999998,-7.274,0,Blame It On Me,69,2018-04-27,0.0418,121.87299999999999,['Post Malone'],1
74949,0.469,2019,0.23399999999999999,0.6920000000000001,198924,0.494,0,78Vm1H6bT8WQyPNyx7HBhP,0.004529999999999999,1,0.122,-12.232000000000001,0,No Wind Resistance!,69,2019-06-28,0.0581,139.874,['Kinneret'],1
